ITEM CODE,YEAR,MONTH,RETAIL SALES,RETAIL TRANSFERS,WAREHOUSE SALES
70421,18155,64,10.49,1.0,0.0
70422,18155,64,171.97,153.16,33.0
70423,18155,64,9.46,6.0,0.0
70426,14119,61,5.92,2.0,0.0
70427,10086,29,0.8800000000000001,1.0,0.0
70428,18155,64,107.33999999999999,116.92000000000002,2.0
70429,16138,54,5.539999999999999,1.0,1.0
70430,18155,64,79.91999999999999,93.0,0.0
70431,4034,11,5.300000000000001,0.0,0.0
70434,8069,28,0.8500000000000001,0.0,0.0
70435,4034,14,0.16,0.0,0.0
70437,18155,64,32.26,0.83,0.0
70438,2017,6,0.17,0.0,0.0
70440,12104,45,15.96,44.0,0.0
70441,16138,56,9.419999999999998,22.5,0.0
70442,12104,45,24.449999999999996,46.83,0.0
70443,18155,64,6.98,4.0,0.0
70444,18155,64,160.4,165.82999999999998,0.0
70445,18155,64,11.379999999999999,3.0,0.0
70446,8068,30,0.5700000000000001,0.0,0.0
70447,18155,64,9.01,5.0,0.0
70449,14120,53,2.68,0.0,0.0
70450,12104,45,44.94,72.33,1.0
70451,10087,36,15.790000000000001,36.67,0.0
70452,18155,64,150.57999999999998,158.92000000000002,1.0
70453,16138,55,52.06,52.0,0.0
70454,14121,53,84.25,106.0,0.0
70455,18155,64,211.22000000000003,188.0,1.0
70458,18155,64,2.65,0.0,0.0
70459,18155,64,61.230000000000004,50.0,44.0
70460,18155,64,6.19,3.0,0.0
70462,16138,56,28.570000000000004,47.0,0.0
70463,6051,19,2.67,2.0,0.0
70464,18155,64,5.33,0.0,0.0
70465,18155,64,12.869999999999997,9.0,1.0
70466,16138,52,2.66,0.0,0.0
70468,16137,62,4.3,0.0,0.0
70470,18155,64,87.51,85.0,0.0
70471,16138,59,3.4600000000000004,-0.16,0.0
70472,14121,51,5.419999999999999,2.0,0.0
70473,16138,56,63.55,91.0,0.0
70478,18155,64,11.33,12.0,0.0
70480,2017,6,0.16,0.0,0.0
70481,18155,64,160.9,168.66,0.0
70482,18155,64,60.11000000000001,57.83,0.0
70483,18155,64,8.899999999999999,9.0,17.0
70485,14121,51,18.349999999999998,36.83,0.0
70488,18155,64,86.9,89.75000000000001,19.0
70489,18155,64,8.959999999999997,6.0,0.0
70490,16138,53,1.29,0.0,0.0
70491,10086,29,11.22,0.0,0.0
70494,18155,64,88.72,86.60000000000001,0.0
70495,8069,32,0.32,0.0,0.0
70496,12104,32,2.5399999999999996,0.0,0.0
70497,18155,64,9.99,6.0,0.0
70499,6051,19,24.25,10.84,1.0
70504,18155,64,96.08,108.92,0.0
70508,18155,64,23.929999999999993,3.0,0.0
70509,18155,64,13.389999999999999,1.0,0.0
70511,12104,41,6.76,0.0,0.0
70512,18155,64,141.73,146.92000000000002,0.0
70514,14121,46,1.5200000000000002,0.0,0.0
70515,18155,64,62.78,57.5,0.0
70517,18155,64,89.46000000000001,96.0,0.0
70519,18155,64,64.14000000000001,70.75,0.0
70522,18155,64,13.93,10.0,0.0
70523,18155,64,15.25,8.0,0.0
70524,18155,64,18.64,1.0,0.0
70529,18155,64,54.400000000000006,74.83,5.0
70530,18155,64,512.14,454.0,142.0
70534,18155,64,45.24,7.83,0.0
70535,18155,64,13.280000000000001,2.0,0.0
70536,18155,64,37.47,40.0,0.0
70537,2017,6,0.17,0.0,0.0
70541,18155,64,252.39000000000001,228.0,0.0
70542,18155,64,8.12,3.0,0.0
70544,18155,64,27.17,25.0,0.0
70546,18155,64,28.81,31.0,0.0
70547,18155,64,9.250000000000002,0.0,0.0
70549,18155,64,26.94,25.0,29.0
70550,18155,64,21.22,14.0,0.0
70555,18155,64,29.77,5.0,0.0
70560,18155,64,6.580000000000001,2.0,0.0
70562,18155,64,35.75000000000001,39.0,2.0
70566,18155,64,56.949999999999996,45.980000000000004,0.0
70573,18155,64,9.270000000000001,0.0,0.0
70577,18155,64,12.270000000000001,6.0,0.0
70581,16138,59,3.7299999999999995,4.0,0.0
70582,12104,40,3.61,1.92,0.0
70583,18155,64,11.87,0.0,0.0
70584,18155,64,43.550000000000004,39.83,0.0
70592,18155,64,147.07,148.92000000000002,10.0
70594,18155,64,23.39,18.0,0.0
70595,2017,6,1.0,0.0,130.0
70598,18155,64,24.270000000000003,8.0,0.0
70599,4036,3,14.0,20.0,51.0
70600,18155,64,4.24,1.0,0.0
70603,10087,30,1.46,1.0,0.0
70604,18155,64,444.98,461.5,1664.5
70606,18155,64,70.93999999999998,74.75,0.0
70607,18155,64,87.56,86.17,5.0
70611,12104,45,2.6500000000000004,0.0,0.0
70619,18155,64,68.21000000000001,4.0,0.0
70620,18155,64,111.29,98.66,0.0
70623,8068,42,1.85,1.92,0.0
70626,4034,17,70.25,0.0,0.0
70629,18155,64,37.39000000000001,30.0,0.0
70633,18155,64,11.88,3.0,0.0
70635,18155,64,10.5,10.0,0.0
70637,18155,64,56.5,53.0,0.0
70641,14121,53,2.5700000000000003,3.0,0.0
70643,4034,19,0.16,0.0,0.0
70646,16137,62,1.12,0.0,0.0
70647,16138,59,64.99,71.0,22.0
70648,18155,64,11.889999999999997,0.0,0.0
70649,16138,56,3.0700000000000003,0.0,0.0
70650,4034,14,0.34,0.0,0.0
70651,18155,64,15.07,13.0,0.0
70652,18155,64,5.970000000000001,2.92,0.0
70654,10087,36,110.92,117.0,17.0
70657,12102,49,16.41,17.0,0.0
70658,18155,64,125.35000000000002,126.0,0.0
70659,18155,64,3.9300000000000006,-0.08,0.0
70660,10087,33,1.5699999999999998,0.0,0.0
70663,18155,64,21.990000000000002,17.92,2.0
70664,18155,64,8.77,0.75,0.0
70665,16138,59,201.65,209.0,28.0
70667,18155,64,16.939999999999998,7.92,0.0
70668,12102,50,0.96,0.0,0.0
70669,18155,64,37.60999999999999,29.0,0.0
70673,18155,64,13.330000000000002,0.0,0.0
70675,18155,64,26.790000000000003,14.0,0.0
70676,12103,47,2.7,1.0,0.0
70677,18155,64,26.139999999999997,7.83,0.0
70678,18155,64,31.970000000000006,30.0,2.0
70679,18155,64,11.74,0.0,0.0
70680,18155,64,9.509999999999998,7.0,0.0
70681,18155,64,43.31,32.0,0.0
70684,18155,64,20.19,14.92,0.0
70686,18155,64,29.49,5.0,0.0
70690,10087,33,0.4,0.0,0.0
70691,16138,59,66.75,63.0,8.0
70692,16137,62,14.91,14.0,0.0
70694,18155,64,17.470000000000002,0.0,0.0
70695,12104,40,2.02,0.0,0.0
70698,18155,64,17.62,5.0,0.0
70701,16138,59,270.31,255.0,29.0
70703,18155,64,78.89000000000001,81.0,0.0
70704,16138,56,55.059999999999995,58.83,0.0
70705,14119,61,25.689999999999998,-0.34,0.0
70706,18155,64,11.709999999999999,0.0,0.0
70707,18155,64,5.08,2.0,0.0
70708,14121,47,6.739999999999999,8.0,0.0
70709,16138,59,77.69,75.83,6.0
70711,18155,64,11.379999999999999,2.83,0.0
70713,12104,39,1.53,0.0,0.0
70714,18155,64,25.119999999999997,0.0,0.0
70715,18155,64,14.090000000000002,11.0,0.0
70716,18155,64,8.08,1.0,0.0
70717,16138,59,98.06,95.0,11.0
70719,18155,64,12.620000000000001,0.0,0.0
70720,4034,18,0.25,0.0,0.0
70721,18155,64,26.540000000000003,11.0,0.0
70722,18155,64,235.04,239.0,0.0
70724,12104,42,3.05,0.0,0.0
70725,18155,64,10.02,-0.17,0.0
70727,12104,45,13.72,15.0,0.0
70731,10087,36,105.33,120.0,0.0
70732,18155,64,4.739999999999999,0.0,0.0
70733,18155,64,6.02,3.0,1.0
70736,16138,59,18.03,0.0,0.0
70737,18155,64,13.059999999999999,0.0,2.0
70738,10085,42,1.29,0.0,0.0
70740,18155,64,13.389999999999997,2.0,0.0
70741,18155,64,15.16,3.0,0.0
70744,18155,64,62.92999999999999,57.0,3.0
70745,18155,64,48.449999999999996,45.0,0.0
70746,18155,64,22.37,26.5,0.0
70748,18155,64,7.959999999999999,1.0,0.0
70749,18155,64,51.17000000000001,39.0,1.0
70750,18155,64,43.49,47.96,81.0
70751,18155,64,24.729999999999997,14.0,0.0
70752,18155,64,31.010000000000005,38.0,0.0
70754,8068,28,2.5300000000000002,0.0,0.0
70756,16138,59,183.04,185.0,73.0
70757,16138,55,5.27,0.83,0.0
70758,14121,46,2.1899999999999995,3.0,0.0
70759,18155,64,21.89,10.0,0.0
70760,18155,64,186.76,198.43,0.0
70761,18155,64,54.29,45.66,0.0
70763,18155,64,11.03,5.83,0.0
70764,18155,64,81.96000000000001,68.0,2.0
70766,18155,64,46.040000000000006,44.0,0.0
70767,18155,64,460.85999999999996,437.66,6.0
70770,18155,64,23.789999999999996,19.0,0.0
70771,18155,64,210.99,216.84,0.0
70772,16138,59,16.37,19.0,1.0
70776,18155,64,17.79,9.0,0.0
70777,18155,64,12.309999999999999,12.0,199.0
70778,8070,26,1.7,0.0,0.0
70779,8068,35,0.13,0.0,0.0
70780,10087,31,0.64,0.0,0.0
70781,18155,64,6.090000000000001,10.0,0.0
70782,16137,62,3.3899999999999997,1.0,0.0
70783,16137,62,19.56,4.92,0.0
70784,2017,6,5.61,6.0,0.0
70787,16137,62,8.29,-6.0,0.0
70789,18155,64,2.09,0.0,0.0
70791,18155,64,26.65,27.0,21.0
70795,6053,15,0.98,2.0,0.0
70797,18155,64,28.18,11.0,0.0
70802,18155,64,4.46,5.0,0.0
70806,18155,64,86.77000000000001,78.83,2.0
70808,18155,64,29.7,11.0,0.0
70813,18155,64,5.130000000000001,3.0,0.0
70830,6051,19,0.99,0.0,0.0
70831,18155,64,37.64,42.0,4.0
70832,8068,37,1.06,0.0,0.0
70840,18155,64,20.95,19.0,0.0
70847,18155,64,20.540000000000006,18.0,1.0
70859,14120,54,1.77,0.0,0.0
70860,18155,64,42.25,36.0,0.0
70861,18155,64,36.06,9.92,0.0
70865,8069,32,0.68,0.0,0.0
70869,16137,62,35.09,39.0,0.0
70870,12103,44,1.13,0.0,0.0
70872,18155,64,11.770000000000001,13.0,0.0
70880,18155,64,34.239999999999995,25.0,2.0
70882,18155,64,81.59,86.96000000000001,10.0
70884,18155,64,18.85,20.92,0.0
70892,18155,64,7.86,8.0,0.0
70893,8069,20,0.89,0.0,0.0
70894,14119,61,14.160000000000004,3.0,1.0
70896,18155,64,25.17,18.0,0.0
708978,18155,64,221.01,203.82999999999998,0.0
70901,16138,59,53.64,55.0,10.0
70903,18155,64,27.66,30.0,0.0
70907,18155,64,6.799999999999999,0.0,0.0
70912,8070,26,140.70999999999998,143.0,282.17
70916,18155,64,3.6899999999999995,-0.08,0.0
70918,18155,64,6.33,0.0,0.0
70920,8070,26,156.4,161.0,70.0
70922,18155,64,62.16,62.84,0.0
70923,18155,64,73.71,77.17,7.0
70924,16138,59,231.13999999999996,243.76,21.0
70926,16137,62,3.74,2.0,0.0
70927,18155,64,17.419999999999998,10.0,0.0
70928,2017,5,1.19,0.0,0.0
70929,18155,64,13.760000000000002,5.0,0.0
70930,2017,12,0.17,0.0,0.0
70935,16138,56,1.95,0.0,0.0
70936,16138,54,1.7,0.0,0.0
70939,18155,64,107.75,107.5,51.0
70940,18155,64,14.409999999999998,3.0,1.0
70941,18155,64,17.400000000000002,13.41,0.0
70942,18155,64,103.71,110.0,0.0
70947,12102,49,20.75,15.0,1.0
70950,18155,64,92.21,95.92,0.0
70954,18155,64,35.6,12.0,0.0
70958,8068,28,13.75,18.0,0.0
70962,14121,48,4.6000000000000005,1.0,0.0
70964,16138,53,3.91,0.0,0.0
70965,12102,49,7.72,0.0,0.0
70968,14120,55,2.04,0.0,0.0
70969,8068,28,9.5,5.0,0.0
70971,16138,56,6.709999999999999,5.0,4.0
70972,18155,64,10.259999999999998,7.84,0.0
70978,18155,64,637.1,639.6,18.0
70979,16138,59,27.96,29.0,8.0
70982,14121,45,3.91,0.0,0.0
70984,18155,64,66.84,56.66,0.0
70987,8068,33,1.32,0.0,0.0
70990,14121,46,1.78,2.0,0.0
71002,2017,5,0.17,0.0,0.0
71005,18155,64,9.98,8.0,7.0
71013,18155,64,42.64,41.0,46.92
71017,18155,64,21.32,14.92,0.0
71018,2017,8,0.34,0.0,0.0
7102,2017,11,1.0,0.0,2.0
71021,16138,56,5.54,1.0,3.0
71023,14119,61,3.45,-2.08,1.0
71028,18155,64,21.470000000000002,16.0,2.0
71030,10087,36,2.4400000000000004,1.0,7.0
71033,16138,59,11.39,18.0,0.0
71037,18155,64,119.85,120.67,0.0
71039,18155,64,32.03,17.0,0.0
71040,16137,63,21.200000000000003,8.0,0.0
71041,12104,45,0.7999999999999999,0.0,0.0
71046,18155,64,15.459999999999997,7.0,0.0
71048,18155,64,162.54,164.75,83.0
71050,18155,64,26.03,15.92,0.0
71056,18155,64,77.9,79.84,48.0
71059,14120,50,2.54,0.0,0.0
71061,18155,64,50.21000000000001,47.0,0.0
71063,18155,64,44.85,39.0,2.0
71064,2017,8,0.16,0.0,0.0
71067,16138,59,21.009999999999998,0.0,0.0
71070,10085,50,37.82000000000001,27.0,0.0
71072,18155,64,131.43,127.75,213.92000000000002
71073,18155,64,68.22,54.49,0.0
71079,18155,64,145.37000000000003,125.0,0.0
71080,18155,64,19.740000000000002,13.0,32.0
71090,18155,64,11.899999999999999,2.0,0.0
71092,16138,54,3.0900000000000003,3.0,0.0
7110,2018,2,0.44,0.0,0.0
71102,18155,64,7.109999999999999,2.0,0.0
71104,4034,11,0.51,0.0,0.0
71106,18155,64,41.6,22.0,0.0
71107,4035,13,0.55,0.0,0.0
71111,14119,61,9.8,0.0,0.0
71117,18155,64,49.910000000000004,50.0,1.0
71123,14121,53,6.4399999999999995,2.0,0.0
71126,18155,64,155.63000000000002,154.99,0.0
71129,18155,64,46.07,39.0,30.0
71134,16138,55,4.249999999999999,0.0,0.0
71140,18155,64,44.480000000000004,45.0,0.0
71145,18155,64,70.51,73.0,19.0
71149,18155,64,28.689999999999998,26.0,1.0
71161,18155,64,186.75,184.75,175.5
71178,6052,24,196.92000000000002,193.0,0.0
71181,4034,13,0.66,2.67,0.0
71184,12102,49,2.31,4.67,2.0
71188,18155,64,150.56,149.84,5.92
71189,10085,45,1.3599999999999999,0.0,0.0
71194,10085,48,52.05,54.0,1.0
71201,2017,12,0.66,0.0,0.0
71206,18155,64,13.999999999999998,15.0,0.0
71207,18155,64,52.12,34.92,0.0
71211,18155,64,137.62,140.47,1.0
71216,18155,64,80.75999999999999,83.0,4.0
71218,18155,64,5.41,1.99,0.0
71220,14121,53,7.4,15.0,0.0
71222,18155,64,90.78000000000002,63.0,0.0
71223,18155,64,32.86,8.92,0.0
71228,6052,21,1.58,0.0,0.0
71231,14119,61,3.7299999999999995,0.0,0.0
71233,18155,64,173.4,216.0,0.0
71237,18155,64,26.99,-0.08,0.0
71239,8070,23,0.68,0.0,0.0
71242,18155,64,513.0899999999999,503.49,636.5
71243,18155,64,54.32999999999999,43.0,0.0
71245,18155,64,777.66,780.6800000000001,149.0
71250,18155,64,163.46,163.92000000000002,223.0
71256,18155,64,49.34,48.0,0.0
71257,18155,64,10.64,10.0,0.0
71259,18155,64,25.159999999999997,5.0,2.0
71261,18155,64,232.36999999999998,204.34000000000003,80.0
71265,18155,64,19.03,15.0,0.0
71269,18155,64,466.03,466.83,225.0
71277,16138,58,3.04,1.83,2.0
71278,10085,38,7.559999999999999,7.0,1.0
71281,18155,64,10.129999999999999,12.0,0.0
71285,18155,64,377.08,373.5,38.0
71286,18155,64,42.08,46.0,3.0
71289,4034,11,1.1,1.0,0.0
71295,18155,64,61.300000000000004,66.33,0.0
71300,18155,64,48.57000000000001,40.0,0.0
71301,16138,59,4.92,0.0,0.0
71302,14120,57,6.63,13.0,0.0
71303,18155,64,20.560000000000002,1.92,0.0
71308,14119,61,2.55,0.0,0.0
71320,18155,64,4.03,5.0,0.0
71323,18155,64,42.51,33.83,37.0
71326,16137,63,1.76,0.0,0.0
71328,18155,64,320.89000000000004,344.43,38.0
71332,18155,64,35.46,36.83,0.0
71333,2017,8,1.19,1.0,0.0
71337,10085,38,8.66,-0.17,0.0
71340,18155,64,45.730000000000004,45.0,77.0
71341,12104,44,5.590000000000001,11.0,0.0
71348,16138,59,11.02,-0.08,0.0
71354,12104,43,6.619999999999999,0.0,0.0
71355,18155,64,13.739999999999998,11.0,0.0
71358,18155,64,162.14000000000001,175.0,147.92000000000002
71360,18155,64,11.659999999999998,3.0,1.0
71365,10086,41,1.53,0.0,0.0
71370,18155,64,169.3,173.92000000000002,7.0
71372,12102,49,10.899999999999999,13.0,0.0
71378,18155,64,6.959999999999999,4.0,0.0
71379,10085,40,1.53,0.0,0.0
71382,18155,64,165.73,172.92000000000002,86.0
71383,18155,64,252.26000000000002,266.92,15.0
71385,18155,64,221.98,215.66,0.0
71393,18155,64,119.37,119.0,11.0
71400,18155,64,54.39000000000001,48.92,6.0
71402,8069,30,0.68,0.83,0.0
71409,18155,64,91.01,87.0,5.0
71411,16137,63,1.2000000000000002,0.0,0.0
71412,18155,64,17.569999999999997,10.0,6.0
71416,18155,64,90.32,80.0,0.0
71418,18155,64,8.639999999999999,4.0,0.0
71423,14121,43,1.9200000000000002,0.0,0.0
71424,18155,64,7.390000000000001,-0.08,0.0
71430,18155,64,103.15000000000002,94.5,1.0
71433,6052,25,0.48,0.0,0.0
71437,16137,63,10.8,14.0,0.0
71439,18155,64,16.56,17.0,0.0
71450,16138,58,9.99,3.0,0.0
71455,18155,64,51.64,45.83,0.0
71456,6051,20,1.65,0.0,0.0
71459,18155,64,10.170000000000002,7.0,0.0
71467,10087,34,1.28,0.0,0.0
71479,14121,46,1.94,2.0,0.0
71485,18155,64,12.909999999999998,1.0,0.0
71488,14121,53,118.14000000000001,134.49,2.0
71492,18155,64,2.17,1.0,0.0
71493,14121,53,2.43,3.0,0.0
71505,18155,64,29.2,31.92,2.0
71508,18155,64,14.61,7.0,0.0
71510,16138,58,11.68,5.0,0.0
71512,18155,64,11.240000000000002,7.0,0.0
71513,14121,53,12.270000000000001,12.0,0.0
71518,14121,53,7.63,0.0,0.0
71521,16138,59,107.60999999999999,106.83,0.0
71528,18155,64,9.22,1.0,0.0
71534,14121,53,84.2,78.67,2.0
71544,18155,64,128.81,121.76,38.0
71554,2018,2,1.53,26.0,0.0
71560,18155,64,3.32,2.0,0.0
71562,14121,53,125.67,138.82999999999998,0.0
71567,16138,59,4.25,0.0,0.0
71577,18155,64,7.43,8.0,1.0
71579,10086,36,0.8500000000000001,0.0,0.0
71583,18155,64,301.19,311.0,9.0
71588,14121,53,65.71000000000001,70.67,0.0
71604,18155,64,20.690000000000005,19.0,0.0
71606,4036,3,28.05,30.0,0.0
71611,6051,19,16.439999999999998,16.0,1.0
71615,4034,11,2.04,1.0,0.0
71617,18155,64,75.6,61.67,20.0
71619,18155,64,907.2800000000001,868.82,1.0
71622,18155,64,15.24,16.0,0.0
71624,12103,52,64.98,75.0,0.0
71629,18155,64,7.84,4.0,0.0
71636,18155,64,8.52,9.0,0.0
71640,18155,64,24.18,30.87,0.0
71650,18155,64,87.58,89.84,53.0
71656,18155,64,31.369999999999997,0.0,0.0
71660,12104,40,2.2,3.0,0.0
71666,18155,64,21.830000000000002,6.92,0.0
71671,6052,21,3.2199999999999998,0.0,0.0
71678,18155,64,19.080000000000002,2.0,0.0
71683,18155,64,173.23999999999998,166.5,4.0
71684,16137,62,4.7,3.0,0.0
71689,18155,64,34.84,31.0,2.0
71692,18155,64,18.58,15.0,4.0
71700,18155,64,12.97,2.96,0.0
71706,16138,58,5.829999999999999,4.0,4.0
71710,18155,64,34.81,37.66,8.0
71717,18155,64,114.80999999999999,120.0,7.0
71718,18155,64,17.98,21.0,0.0
71724,18155,64,17.84,6.0,0.0
71730,18155,64,76.1,74.0,20.0
71736,10085,40,2.0300000000000002,0.0,0.0
71739,18155,64,226.17000000000002,238.75,14.0
71740,10086,44,38.64,40.0,0.0
71744,18155,64,8.759999999999998,35.83,0.0
71749,18155,64,21.380000000000003,8.0,6.0
71750,18155,64,193.85999999999999,214.0,30.0
71757,18155,64,126.94,122.0,201.0
71761,18155,64,48.400000000000006,48.0,0.0
71770,2018,2,1.01,6.0,0.0
71772,18155,64,36.96,30.0,0.0
71773,18155,64,9.94,2.0,0.0
71777,2018,2,3.05,8.0,0.0
71783,2018,2,1.69,8.0,0.0
71799,8068,28,3.54,0.0,0.0
71800,16138,56,15.61,22.0,0.0
71810,16138,59,11.66,17.0,2.0
71822,16138,59,8.91,0.0,0.0
71827,8070,26,1.02,1.0,0.0
71832,16138,59,46.120000000000005,50.58,17.0
71842,18155,64,36.11,41.0,0.0
71843,18155,64,707.3599999999999,742.1600000000001,6.0
71845,14119,61,30.91,0.0,0.0
71849,18155,64,13.849999999999998,15.49,0.0
71854,18155,64,15.6,9.0,0.0
71862,8068,34,0.7200000000000001,0.0,0.0
71866,18155,64,278.2699999999999,285.5,0.0
71870,12102,51,2.15,1.0,0.0
71872,18155,64,42.400000000000006,40.0,0.0
71874,18155,64,12.98,13.92,0.0
71877,18155,64,106.77999999999999,116.0,0.0
71897,18155,64,39.839999999999996,31.67,51.0
71898,18155,64,45.809999999999995,14.83,0.0
71899,18155,64,97.08999999999999,108.5,6.0
71903,18155,64,45.29,54.0,0.0
71905,18155,64,123.96999999999998,132.0,3.0
71907,16138,56,2.97,1.0,0.0
71910,18155,64,218.67000000000002,217.67000000000002,0.0
71912,16138,59,5.01,5.0,0.0
71915,6051,19,10.639999999999999,0.0,0.0
71917,18155,64,17.66,2.5,0.0
71920,16138,58,2.2600000000000002,0.0,0.0
71921,18155,64,20.219999999999995,19.0,0.0
71923,6051,22,0.33,0.0,0.0
71926,18155,64,186.28,205.92000000000002,8.0
71927,18155,64,25.490000000000002,21.0,58.0
71932,18155,64,10.83,12.92,0.0
71942,6051,29,1.32,0.0,0.0
71943,18155,64,19.23,13.5,56.0
71944,14120,50,11.0,12.92,0.0
71950,14121,48,2.88,2.0,0.0
71951,18155,64,27.090000000000003,26.0,88.0
71952,18155,64,59.62,50.83,0.0
71955,18155,64,16.45,19.0,0.0
71956,14120,54,3.55,3.0,0.0
7196,4036,3,2.5,15.0,243.0
71966,18155,64,51.480000000000004,51.92,1.0
71972,18155,64,10.030000000000001,2.0,0.0
71973,18155,64,58.03,24.0,0.0
71975,4034,11,1.53,0.0,0.0
71978,18155,64,60.699999999999996,60.0,67.0
71980,18155,64,6.16,0.0,0.0
71986,18155,64,39.51,35.0,13.0
71990,2017,5,1.36,0.0,0.0
71993,12104,40,1.7000000000000002,3.0,0.0
71994,18155,64,127.36,119.0,31.0
71998,18155,64,305.24,303.0,0.0
72006,16138,58,10.489999999999998,2.0,0.0
72010,18155,64,712.8299999999999,703.5,419.0
72014,18155,64,14.57,5.0,0.0
72021,18155,64,22.41,20.5,3.0
72026,18155,64,54.06,68.83,0.0
72028,18155,64,105.44,108.0,110.0
72032,16137,63,8.3,5.0,0.0
72036,18155,64,25.95,18.0,17.0
72060,4034,23,0.8400000000000001,1.0,3.0
72066,18155,64,10.12,9.0,0.0
72069,6051,33,43.72,45.0,0.0
72087,18155,64,441.24999999999994,455.84000000000003,484.84000000000003
72088,18155,64,14.1,4.0,0.0
72091,14121,50,1.6199999999999999,0.0,0.0
72095,2017,9,0.51,0.0,0.0
72097,18155,64,42.21,53.0,0.0
72099,18155,64,57.95,60.0,6.0
72102,6051,29,0.49,0.0,0.0
72117,18155,64,44.160000000000004,38.0,13.0
72125,4034,17,0.32,0.0,0.0
72133,18155,64,30.659999999999997,16.0,10.0
72137,14121,53,27.139999999999997,24.0,0.0
72138,14121,53,24.520000000000003,23.0,0.0
72140,18155,64,1182.13,1158.48,68.0
72141,18155,64,346.61000000000007,358.0,220.0
72155,18155,64,111.84,103.0,16.0
72158,18155,64,49.27,38.0,32.0
72168,18155,64,78.89,75.5,35.0
72177,2017,5,2.37,0.0,0.0
7218,18155,64,63.0,60.0,263.0
72184,18155,64,36.440000000000005,23.92,46.0
72188,18155,64,73.85,81.33,2.0
72192,18155,64,46.89999999999999,37.0,19.0
72199,18155,64,27.91,19.0,0.0
72202,18155,64,57.41,52.0,60.0
72206,18155,64,91.1,86.0,137.0
72211,12104,45,24.990000000000002,66.0,0.0
72213,18155,64,52.44,54.0,42.0
72214,18155,64,55.42,49.0,43.0
72218,18155,64,4.6,0.0,0.0
72225,16138,54,5.13,3.0,12.0
72227,12104,45,28.04,42.0,0.0
72230,18155,64,79.64,81.33,96.0
72244,4034,16,0.67,2.0,0.0
72247,2018,2,0.24,0.0,0.0
72254,18155,64,85.16000000000001,100.0,1.0
72257,18155,64,62.160000000000004,64.0,48.0
72261,18155,64,25.85,22.76,0.0
72268,12103,41,0.88,0.0,0.0
72278,18155,64,80.93,87.0,9.0
72279,16138,53,2.01,0.0,0.0
72284,18155,64,10.489999999999998,5.0,0.0
72289,18155,64,32.29,10.0,0.0
72295,14120,53,1.71,0.0,0.0
72300,6051,27,0.67,0.0,0.0
72321,6052,24,0.5800000000000001,0.0,0.0
72326,18155,64,79.17,68.0,0.0
72334,4034,21,0.68,0.0,0.0
72339,14121,53,1.53,2.0,0.0
72356,10087,36,28.980000000000004,64.0,0.0
72357,14119,61,15.400000000000002,0.0,0.0
72360,8070,26,11.85,2.0,0.0
72364,12104,44,3.7799999999999994,0.0,0.0
72370,18155,64,80.29,84.0,93.0
72373,16138,58,3.77,0.0,1.0
72376,12104,40,5.23,7.66,0.0
72382,12104,45,103.34000000000002,120.0,0.0
72383,18155,64,13.919999999999998,5.0,0.0
72387,10086,41,1.29,0.0,0.0
72389,18155,64,186.4,188.92000000000002,130.92000000000002
72393,16138,53,2.16,0.0,0.0
72395,12104,45,100.09,116.0,0.0
72397,18155,64,80.56999999999998,80.0,75.0
72401,6053,15,4.93,27.0,0.0
72404,4036,3,8.27,27.0,0.0
72412,2017,6,0.17,0.0,0.0
72418,10087,36,10.1,24.0,0.0
72419,18155,64,593.77,638.82,1107.49
72422,6053,15,16.5,27.0,0.0
72426,10087,36,0.73,0.0,0.0
72435,18155,64,110.27,128.0,103.92
72438,16138,56,1.2100000000000002,0.0,0.0
72441,4036,3,1.6600000000000001,0.0,0.0
72442,10085,43,2.55,0.0,0.0
72443,18155,64,15.340000000000002,18.0,8.0
72444,4034,11,0.81,0.0,0.0
72446,18155,64,301.19,284.94,18.0
72450,8070,26,2.04,0.0,0.0
72451,18155,64,122.22,125.59,38.0
72454,2017,6,0.17,0.0,0.0
72455,14121,42,1.2000000000000002,0.0,0.0
72458,18155,64,5.360000000000001,1.0,0.0
72459,2018,2,0.17,0.0,0.0
72460,18155,64,158.43,157.0,18.0
72462,14119,61,20.58,0.84,0.0
72466,18155,64,19.360000000000003,4.0,0.0
72475,18155,64,7.789999999999999,9.0,0.0
72476,18155,64,10.479999999999999,10.83,2.0
72478,8068,42,1.05,0.0,0.0
72481,6051,33,1.8399999999999999,2.0,0.0
72486,10087,30,0.5700000000000001,0.0,0.0
72489,18155,64,6.789999999999999,5.0,0.0
72490,12104,38,2.38,1.0,1.0
72492,6052,25,1.7,2.0,0.0
72494,18155,64,62.92999999999999,63.0,12.0
72496,16138,54,10.65,10.0,2.0
72500,4034,11,0.51,0.0,0.0
72501,4035,14,0.34,0.0,0.0
72503,10085,38,2.7199999999999998,0.0,0.0
72506,16138,56,9.339999999999998,1.83,0.0
72509,16137,62,17.8,0.0,0.0
72514,4034,15,1.23,0.0,0.0
72518,18155,64,36.839999999999996,32.0,0.0
72520,18155,64,21.0,10.0,0.0
72524,18155,64,64.51,63.0,51.0
72532,18155,64,39.959999999999994,40.0,34.0
72534,8069,33,1.3399999999999999,0.0,0.0
72536,10087,36,15.79,42.16,0.0
72541,14121,51,7.959999999999999,7.0,0.0
72553,18155,64,99.71,98.0,1.0
72554,18155,64,156.81,139.0,1.0
72556,18155,64,24.44,33.0,0.0
