ITEM CODE,YEAR,MONTH,RETAIL SALES,RETAIL TRANSFERS,WAREHOUSE SALES
73016,18155,64,83.52,85.92,108.92
73062,4035,7,8.299999999999999,12.0,5.0
73068,4034,11,0.3,1.0,2.0
73071,4034,17,4.31,8.0,2.0
73083,14120,53,65.55,62.0,26.0
73087,14121,46,172.98000000000002,190.0,12.0
73107,2017,6,4.09,1.92,9.0
73121,18155,64,116.1,122.92,67.0
73148,10086,37,102.8,97.0,8.0
73180,10086,34,20.4,20.0,7.0
73230,18155,64,668.2,702.75,56.0
73237,12102,49,62.669999999999995,68.67,19.0
73270,4034,20,0.67,0.0,2.0
73276,4035,10,25.35,21.84,2.0
73311,6052,22,10.379999999999999,9.0,5.0
73350,18155,64,322.39,337.84000000000003,368.0
73376,2017,6,1.35,14.0,1.0
73377,18155,64,38.1,35.0,22.0
73399,2017,8,0.85,0.0,1.0
73431,18155,64,124.0,129.0,841.75
73466,16138,56,6.75,5.0,33.0
73467,18155,64,131.98,134.76,165.0
73475,16138,58,38.81,41.92,9.0
73482,16137,62,47.73,46.92,20.0
73504,6052,20,3.2199999999999998,2.0,6.0
73510,12104,45,177.49,170.82999999999998,13.0
73512,2017,11,2.12,1.92,1.0
73513,18155,64,496.59,524.52,30.0
73524,18155,64,392.84,412.5,115.0
73534,12102,49,936.29,945.67,37.0
73541,6053,15,8.190000000000001,6.0,4.0
73555,18155,64,828.8600000000001,806.4999999999999,903.49
73556,8068,37,43.67,28.83,6.0
73580,16138,55,49.23,47.92,11.0
73601,18155,64,205.55000000000004,229.0,256.83
73610,10087,30,26.69,22.92,9.0
73628,18155,64,1642.8899999999999,1696.9,2198.84
73636,18155,64,42.27,33.92,43.0
73652,14120,54,42.87,43.92,19.0
73709,18155,64,336.21,340.68,356.92
73725,2017,5,0.81,0.0,2.0
73797,6051,31,27.32,6.0,3.0
73814,18155,64,32.81,15.0,23.0
73822,16138,58,33.62,17.67,17.0
73838,2017,8,1.85,12.0,1.0
73857,18155,64,108.30999999999999,105.0,107.92
73881,14119,61,11.379999999999999,9.0,51.0
73890,16137,62,18.98,17.0,60.0
73909,4035,13,25.380000000000003,43.92,2.0
73913,4034,19,9.06,12.0,2.0
73954,18155,64,39.269999999999996,26.92,43.0
739611,8068,33,4.29,8.0,18.0
73986,18155,64,140.9,142.82999999999998,18.0
73989,18155,64,58.34,55.42,149.0
74000,2017,12,3.38,1.92,3.0
74039,18155,64,533.18,543.0,929.83
74063,18155,64,267.72,279.59000000000003,309.0
74065,18155,64,192.88000000000002,191.76,32.0
74067,2017,5,3.17,1.0,2.0
74080,18155,64,132.29999999999998,131.92000000000002,157.0
74084,2018,1,4.91,14.0,2.0
74110,18155,64,214.17000000000002,225.51999999999998,289.92
74134,16138,59,215.24,216.0,19.0
74136,16138,55,38.269999999999996,36.0,26.0
74152,16138,52,141.68,167.42000000000002,110.0
74163,2017,10,0.68,1.0,1.0
74175,10087,26,0.8799999999999999,0.0,32.0
74186,4034,11,2.9699999999999998,2.0,4.0
74194,14120,56,1.6900000000000002,1.41,370.92
74197,8069,28,13.629999999999999,18.0,5.0
74200,4034,21,15.5,28.0,3.0
74211,14120,51,216.97000000000003,231.0,8.92
74212,4034,17,6.41,4.0,2.0
74221,2017,10,2.26,1.0,1.0
74225,4034,23,38.0,35.0,4.0
74233,18155,64,249.37,264.15,300.65999999999997
74284,18155,64,198.14,193.82999999999998,523.6700000000001
74357,18155,64,36.18000000000001,38.0,71.0
74390,18155,64,102.95,99.67,203.92000000000002
74403,16138,59,9.0,12.0,37.0
74411,2017,11,0.33,0.0,4.0
74420,2018,1,3.44,1.0,1.0
74446,18155,64,91.67,96.0,102.0
74454,16137,62,20.939999999999998,13.0,37.0
74489,18155,64,44.79,43.33,93.0
74497,18155,64,102.05,98.0,161.0
74543,16138,52,34.89,31.92,59.0
74560,6052,19,10.5,0.0,4.0
74713,18155,64,472.36999999999995,481.2000000000001,723.92
74748,18155,64,48.81,46.84,59.0
74766,18155,64,174.14,187.84000000000003,80.0
74772,4034,17,14.9,6.0,2.0
74780,2017,11,7.0,15.0,3.0
74810,18155,64,133.12,142.67000000000002,178.0
74811,18155,64,1805.13,1761.32,24.0
74829,18155,64,73.77000000000001,69.67,109.0
74861,18155,64,481.7899999999999,498.1000000000001,517.0
74870,18155,64,329.99,379.76000000000005,338.0
74909,2017,10,0.51,0.0,1.0
74918,12103,44,50.49,45.0,11.0
74985,2018,2,10.17,6.0,1.0
75019,6051,29,20.05,16.0,5.0
75027,18155,64,428.46000000000004,437.0,86.0
75060,12103,41,10.940000000000001,11.0,10.0
75078,18155,64,366.7,358.0,106.0
7510,6052,24,125.29,139.0,672.75
75116,18155,64,128.92,129.0,32.0
75157,2018,2,26.12,30.0,1.0
75166,6051,30,25.43,41.0,5.0
75167,18155,64,56.9,58.84,30.0
75175,18155,64,99.61,103.42,130.67000000000002
75183,18155,64,181.62999999999997,198.0,126.0
75191,18155,64,259.02000000000004,273.75,249.0
75289,4035,8,9.02,1.0,2.0
75299,18155,64,60.26999999999999,58.0,114.0
75302,18155,64,391.69,392.83,238.82999999999998
75346,2017,10,0.8,3.0,1.0
75370,18155,64,276.9,297.84000000000003,115.0
75388,16138,58,71.17000000000002,68.0,36.0
75396,18155,64,48.050000000000004,48.83,236.82999999999998
75400,18155,64,7.14,2.0,58.0
75418,6052,22,0.8500000000000001,2.0,3.0
7544,2018,2,24.25,47.0,116.88
75472,6051,25,21.34,19.0,6.0
75477,18155,64,5.75,1.67,57.0
75485,18155,64,33.92,31.659999999999997,116.0
75493,14119,61,8.790000000000001,3.0,67.0
75507,18155,64,46.199999999999996,47.0,188.82999999999998
75516,4035,13,1.37,1.0,3.0
75526,2018,2,2.08,36.0,1.0
75620,16138,58,55.76,56.0,11.0
75639,16138,59,139.85,145.82999999999998,141.0
75647,18155,64,256.69,272.0,468.0
75744,18155,64,225.03,227.66,44.0
75752,10086,39,149.0,145.66,9.0
75760,6051,28,20.709999999999997,21.0,4.0
75841,18155,64,1268.36,1279.6399999999999,993.67
75884,18155,64,41.46,37.0,561.0
75906,18155,64,1458.2700000000002,1451.15,906.16
75922,18155,64,83.46000000000001,79.68,165.0
75970,2017,5,14.62,16.17,1.0
75973,18155,64,183.51999999999998,195.0,228.0
75982,16138,52,175.98999999999998,182.0,13.0
76031,18155,64,240.07000000000002,243.0,64.0
76040,18155,64,76.46,76.66,84.83
76047,2017,12,2.56,5.0,1.0
76072,4034,17,2.9000000000000004,0.0,7.0
76074,18155,64,412.75000000000006,405.5,223.0
76104,18155,64,171.43,170.92000000000002,104.0
76112,18155,64,94.49,92.92,103.0
76144,2017,8,10.85,5.0,5.0
76152,2017,8,6.95,5.5,1.0
7617,18155,64,1903.33,1936.0,5982.0
76180,6052,15,4.7,8.0,4.0
76198,2017,9,0.49,0.0,3.0
76199,2017,8,7.49,-1.0,1.0
76228,4034,19,23.54,18.0,2.0
76260,18155,64,292.64,317.65999999999997,572.0
76279,16138,56,19.700000000000003,19.0,72.0
76287,18155,64,296.14,314.83,460.0
76295,18155,64,755.45,782.65,944.83
76309,18155,64,178.74999999999997,180.99,319.0
76317,16137,62,142.23000000000002,144.0,10.0
76406,18155,64,86.35,76.33,74.0
76414,18155,64,119.22,122.0,118.0
76562,18155,64,137.95999999999998,144.0,104.0
76570,18155,64,55.709999999999994,43.0,174.0
76631,2017,6,5.24,6.0,2.0
76635,18155,64,8.08,8.0,32.0
76708,16138,55,238.30000000000004,259.83,155.0
76716,10086,40,2.8100000000000005,0.0,6.0
76783,2017,6,0.08,0.0,1.0
76791,18155,64,260.83,271.67,120.83
76821,18155,64,628.85,626.32,459.0
76830,16138,58,7.08,2.0,21.0
76868,2018,1,1.29,0.0,1.0
76871,10087,31,16.98,21.0,6.0
76910,18155,64,214.0,216.0,330.0
76937,18155,64,126.28999999999999,137.0,164.0
76945,18155,64,125.47,113.0,129.66
77003,14120,57,28.590000000000003,25.0,31.0
77011,18155,64,64.92,62.92,40.0
77070,18155,64,170.8,176.83,90.0
77135,18155,64,289.99,295.67,80.0
77143,18155,64,40.4,36.0,28.0
77151,18155,64,223.14,223.0,60.0
7730,18155,64,8.68,8.0,37.0
77324,18155,64,94.27,108.92,35.0
77330,6052,21,2.63,4.0,3.0
77348,16137,62,105.93999999999998,98.0,41.0
77434,6052,16,7.609999999999999,10.0,3.0
77437,18155,64,89.78999999999999,88.84,76.0
77450,16138,54,41.29,43.5,14.0
77470,18155,64,131.29,127.67,104.0
77488,2017,10,1.0,2.75,1.0
77506,14120,50,38.61,47.0,57.0
77518,16138,54,43.97,53.0,15.0
77521,2017,6,0.85,1.0,1.0
77532,2017,5,0.17,0.0,1.0
77534,18155,64,102.76000000000002,106.0,62.0
77539,14121,47,53.41,51.84,12.0
7757,18155,64,164.0,165.0,15695.51
77585,18155,64,224.85999999999996,231.0,142.0
77593,18155,64,94.44000000000001,87.0,46.0
77674,18155,64,236.36999999999998,239.0,187.0
77690,18155,64,403.98,384.66,269.0
77755,18155,64,219.21999999999997,204.16,146.82999999999998
77771,16138,53,94.61,81.83,150.0
77801,2017,6,0.42,0.0,1.0
77844,18155,64,1220.8300000000002,1183.6599999999999,659.8299999999999
77852,18155,64,57.53000000000001,51.59,67.0
77999,2018,1,4.12,2.0,1.0
7803,18155,64,668.35,708.0,1912.0
78042,18155,64,92.97,93.67,37.0
78068,6053,15,35.29,60.0,646.0
78085,18155,64,318.01000000000005,315.65999999999997,473.83
78136,2017,8,2.04,1.0,1.0
78239,18155,64,194.48,203.32999999999998,144.0
78263,18155,64,71.35,76.83,372.0
78298,18155,64,122.2,141.0,45.0
78328,18155,64,40.7,45.67,188.82999999999998
78336,2018,2,1.44,1.0,1.0
7838,18155,64,905.0799999999999,945.5,3264.5
78387,18155,64,72.62,69.0,308.83
78450,18155,64,129.74,127.0,57.0
78484,6051,33,4.16,8.0,18.0
7854,6051,27,4.0,3.0,1944.0
78581,18155,64,108.59000000000002,111.75,15.92
78604,6051,26,0.8,0.0,3.0
78626,6052,19,7.24,5.0,3.0
78679,16138,58,135.30999999999997,132.0,11.0
7870,18155,64,231.23,242.0,1406.75
78735,12103,42,14.700000000000003,13.0,13.0
78739,14120,52,33.65,24.0,16.0
78883,12103,44,16.14,12.0,16.0
78971,2018,1,3.9,1.0,1.0
79022,2017,11,13.75,42.0,194.0
79030,18155,64,68.9,72.0,119.0
79049,14120,54,70.89,63.0,15.0
79051,4034,11,64.23,57.83,10.0
79057,8069,26,14.11,18.0,6.0
79065,8068,30,41.25,34.92,7.0
79081,18155,64,288.79,327.51,283.92
79103,6051,24,6.37,4.0,4.0
79111,18155,64,216.77999999999997,224.0,44.0
79120,6052,17,5.05,12.0,3.0
79227,10087,35,71.96000000000001,85.83,18.0
79340,14121,46,114.91000000000001,126.0,30.0
79359,18155,64,92.37,83.0,45.0
79375,18155,64,162.39999999999998,162.0,44.0
79380,14121,53,20.689999999999998,21.0,11.0
79383,16138,55,99.5,106.0,35.0
79391,18155,64,600.46,623.0,753.0
79392,6053,9,10.629999999999999,5.92,3.0
79405,18155,64,263.43999999999994,308.0,218.0
79412,2017,6,6.12,11.0,1.0
79421,18155,64,227.64,233.84000000000003,202.0
79456,2018,2,0.33,0.0,1.0
79468,2018,1,0.34,0.0,2.0
79472,14121,44,94.27000000000001,96.0,10.0
79502,18155,64,329.09999999999997,332.8,47.0
79510,18155,64,426.13000000000005,423.94,99.66
79529,14121,47,284.32,290.98,26.0
79537,18155,64,328.84,320.82,100.0
79553,18155,64,71.75,76.0,100.92
79588,18155,64,32.160000000000004,35.0,448.71000000000004
79600,18155,64,319.05,324.76,207.0
79618,16138,52,172.79000000000002,169.99,20.0
79642,12104,39,79.14999999999999,80.0,11.0
79650,18155,64,242.60999999999999,235.32999999999998,68.0
79668,18155,64,271.69,290.16999999999996,103.0
79669,14121,51,120.16,128.96,10.0
79677,14121,47,77.07,82.0,14.0
79680,10087,34,120.27000000000001,130.0,8.0
79693,14121,53,56.150000000000006,56.0,15.0
79740,12104,39,73.22999999999999,83.83,13.92
79758,2017,6,8.59,8.0,1.0
79813,2017,9,11.08,12.0,1.0
79846,2017,11,0.73,1.0,1.0
79901,18155,64,99.71999999999998,107.92,36.0
79936,4034,16,0.33,1.0,2.0
79944,10086,39,31.15,28.0,5.0
79947,2017,12,21.01,19.0,1.0
79979,8068,32,154.35,154.67000000000002,4.0
79986,8069,30,92.91,72.0,6.0
79989,4034,17,79.75,103.83,11.0
79994,2018,2,13.38,21.0,1.0
79997,2017,9,2.88,4.0,1.0
80000,4036,3,13.04,20.0,151.0
80002,18155,64,51.47,59.66,44.0
80004,18155,64,97.81,96.0,429.0
80007,8068,30,1.68,1.0,9.0
80008,2017,9,0.24,1.0,1.0
80009,18155,64,94.14,89.0,58.83
80010,18155,64,56.74,55.83,46.0
80012,18155,64,152.44,151.14999999999998,144.0
80013,18155,64,50.64,45.0,36.0
80014,14120,52,50.31,49.0,9.0
80030,4035,14,0.82,6.0,16.0
80033,12103,43,21.2,17.84,12.0
80043,18155,64,54.06999999999999,46.0,28.0
80046,18155,64,44.519999999999996,44.0,34.0
80050,14119,61,45.87,39.260000000000005,19.0
80051,4034,13,2.08,0.0,2.0
80056,18155,64,39.28,38.92,47.0
80058,18155,64,41.010000000000005,36.92,68.0
80063,18155,64,50.33,41.67,75.0
80065,18155,64,59.55,62.67,44.0
80066,2017,8,8.78,6.0,1.0
80074,4035,7,2.0300000000000002,3.0,2.0
80077,12103,51,55.18000000000001,56.0,10.0
80080,16138,54,22.42,14.0,32.0
80083,18155,64,315.37,322.92,152.0
80089,18155,64,59.470000000000006,54.92,64.0
80091,18155,64,173.0,167.75,54.0
80092,18155,64,108.26000000000002,104.16,79.0
80093,18155,64,167.3,169.92000000000002,104.0
80098,16138,55,87.93,83.83,21.0
80102,2017,5,0.34,0.0,1.0
80103,16138,54,97.41000000000001,98.0,65.0
80105,12104,44,6.77,4.67,34.0
80111,16137,63,87.73000000000002,100.0,26.0
80114,12104,38,30.13,37.0,14.0
80120,18155,64,221.10999999999999,239.92000000000002,385.0
80122,18155,64,19.02,21.0,50.0
80124,18155,64,44.09,35.0,42.0
80126,18155,64,66.18,66.92,51.0
80129,2018,2,8.5,16.0,94.0
80130,18155,64,106.41999999999999,112.0,324.0
80131,18155,64,488.34,501.75,377.92
80132,2017,10,3.63,1.0,1.0
80134,2018,2,16.5,28.0,244.0
80135,16138,54,42.580000000000005,38.0,44.0
80139,4034,19,12.15,14.0,3.0
80144,2017,9,0.08,0.0,2.0
80145,16138,52,15.74,11.0,28.0
80146,10086,33,12.69,11.92,9.0
80152,16138,56,112.25,105.0,33.0
80156,18155,64,28.79,26.0,19.0
80159,18155,64,135.16,148.0,54.0
80160,18155,64,97.67,99.75,144.0
80163,6051,20,1.4500000000000002,0.0,3.0
80165,16138,52,42.59,38.0,29.0
80168,18155,64,73.03,67.0,129.0
80170,8069,34,4.88,-0.17,10.0
80172,2017,6,19.03,11.83,1.0
80178,18155,64,209.55000000000004,205.82999999999998,139.0
80180,4035,10,12.43,8.0,2.0
80182,2017,5,3.76,3.0,3.0
80183,2017,10,10.24,12.0,2.0
80189,18155,64,164.3,167.92000000000002,254.92000000000002
80190,8069,26,23.4,20.17,4.0
80191,18155,64,22.09,13.0,56.0
80195,18155,64,384.60999999999996,383.0,587.0
80198,18155,64,57.0,46.92,122.0
80200,8069,26,15.27,17.0,13.0
80208,2017,9,5.3,5.0,1.0
80211,18155,64,61.49,62.92,100.92
80214,4034,21,2.99,0.0,3.0
80217,18155,64,210.54,213.84000000000003,33.0
80221,2017,9,0.51,10.0,5.0
80225,4034,11,6.26,1.0,3.0
80233,18155,64,184.15,182.32999999999998,107.0
80240,2018,1,0.4,0.0,1.0
80241,18155,64,78.02,72.0,79.0
80242,12102,50,171.04000000000002,149.84,22.0
80245,18155,64,77.08000000000001,81.84,114.0
80271,2017,10,0.17,-4.0,6.0
80273,18155,64,96.73,91.83,31.0
80279,12104,36,30.23,22.0,12.0
80283,2017,5,2.59,7.92,1.0
80284,18155,64,77.07000000000001,74.0,87.0
80289,18155,64,94.65,82.59,22.0
80291,18155,64,89.86000000000001,70.92,29.0
80292,18155,64,683.4399999999999,695.96,1368.0
80293,18155,64,257.75,246.75,76.0
80295,6051,27,9.5,4.0,3.0
80298,18155,64,21.5,15.0,30.0
80299,4034,17,0.4,0.0,4.0
80301,16138,58,63.04,72.67,17.0
80304,18155,64,79.67,78.92,169.0
80307,18155,64,91.58000000000001,83.0,44.0
80314,18155,64,99.25,93.0,41.0
80330,18155,64,109.36999999999999,99.83,135.0
80331,4034,21,3.5300000000000002,1.0,2.0
80333,18155,64,157.57999999999998,163.75,82.0
80337,16137,63,67.78999999999999,61.84,12.0
80342,14120,52,82.98,70.0,20.0
80349,18155,64,147.47000000000003,157.92000000000002,225.82999999999998
80356,16138,52,27.34,22.83,9.0
80357,18155,64,67.83000000000001,67.0,129.0
80359,18155,64,216.35000000000002,221.0,441.92
80370,16138,56,55.85000000000001,53.92,35.0
80372,6051,24,19.830000000000002,36.0,4.0
80373,16137,62,56.4,45.0,21.83
80376,2018,1,0.17,0.0,1.0
80382,18155,64,70.50999999999999,70.84,43.0
80387,2017,12,0.16,0.0,1.0
80389,6052,24,11.05,3.92,4.0
80390,18155,64,63.73,60.0,72.0
80393,18155,64,60.21000000000001,60.0,42.0
80398,2017,5,5.82,0.0,1.0
80403,18155,64,98.56,85.0,63.83
80420,18155,64,65.39,69.0,52.0
80427,2017,8,0.4,0.0,1.0
80439,10087,31,2.52,2.0,11.0
80446,12103,49,6.73,2.0,14.0
80447,4035,13,0.51,2.0,3.0
80449,12104,39,29.060000000000002,28.0,10.0
80451,2017,11,0.5,1.0,1.0
80452,2017,8,0.4,1.0,3.0
80456,12102,49,563.9300000000001,563.16,461.48999999999995
80457,18155,64,99.91999999999999,118.0,35.0
80460,18155,64,55.28000000000001,45.0,19.0
80462,18155,64,206.86,202.0,249.0
80467,10085,39,33.129999999999995,29.0,17.0
80469,18155,64,205.33000000000004,218.82999999999998,275.0
80470,18155,64,51.9,48.0,113.0
80471,12104,41,14.030000000000001,17.0,14.0
80473,18155,64,106.88,109.84,105.0
80477,16138,54,51.169999999999995,55.0,22.0
80478,10085,38,10.48,11.92,16.0
80497,14121,43,39.65,42.0,19.0
80511,4034,14,18.23,7.83,2.0
80523,12103,47,15.59,10.67,8.0
80538,16138,59,64.29,58.92,28.0
80545,18155,64,110.97,117.92,68.0
80548,2017,5,2.39,5.0,1.0
80570,10086,32,13.079999999999998,18.92,10.0
80578,18155,64,165.62,171.0,381.0
80581,4035,10,1.46,3.0,3.0
80583,6051,28,132.64,220.83999999999997,319.0
80587,18155,64,48.660000000000004,58.0,98.0
80592,6052,18,6.76,3.0,7.0
80616,18155,64,220.93,233.92000000000002,112.0
80617,4034,21,5.5,4.0,3.0
80632,14120,53,10.78,5.0,14.0
80637,18155,64,284.41,296.76000000000005,321.0
80638,2017,12,0.48,0.0,2.0
80645,12104,40,19.009999999999998,15.75,8.0
80646,18155,64,24.889999999999997,25.92,201.92000000000002
80666,18155,64,80.73,87.0,162.0
80670,18155,64,86.52,84.67999999999999,68.0
80674,6052,19,5.1899999999999995,11.0,5.0
80683,18155,64,97.23,88.0,48.0
80704,18155,64,177.86999999999998,180.84,47.0
80711,18155,64,215.25,214.15999999999997,236.0
80716,18155,64,225.32999999999998,218.92000000000002,79.92
80723,18155,64,442.18999999999994,457.15999999999997,726.0
80727,18155,64,397.44,402.97999999999996,478.83
80734,14120,53,30.54,28.0,20.0
80738,18155,64,99.85,104.84,214.0
80747,18155,64,205.79999999999998,176.17000000000002,90.0
80749,18155,64,93.32999999999998,98.0,60.0
80755,16138,53,79.67,70.50999999999999,19.0
80759,14121,49,11.810000000000002,6.0,27.0
80760,18155,64,157.85999999999999,169.0,21.0
80767,18155,64,316.19000000000005,319.09000000000003,595.0
80770,18155,64,180.06,198.84,105.0
80771,18155,64,42.13,38.0,76.0
80772,18155,64,89.31,91.67,63.0
80774,18155,64,109.43,127.83,98.0
80775,16138,59,32.120000000000005,29.0,27.0
80780,18155,64,67.52,57.83,51.0
80783,18155,64,321.87,351.84000000000003,162.0
80789,4034,21,1.02,1.0,3.0
80793,18155,64,19.03,6.0,71.0
80800,4035,9,1.6400000000000001,4.0,2.0
80802,18155,64,251.79000000000005,257.65000000000003,77.0
80812,4034,23,0.6599999999999999,1.0,3.0
80817,2018,2,0.66,5.0,10.0
80819,2018,2,0.89,5.0,10.0
80822,18155,64,23.89,20.0,24.0
80829,8070,26,3.34,1.0,9.0
80837,18155,64,97.97999999999999,100.0,23.0
80844,18155,64,115.85000000000001,117.92,112.0
80853,18155,64,172.7,171.66,121.0
80857,14119,61,14.499999999999998,10.0,55.0
80882,18155,64,48.24,46.0,50.0
80888,18155,64,79.89,75.0,208.0
80891,18155,64,130.7,137.42000000000002,118.0
80893,18155,64,30.85,23.0,49.0
80895,18155,64,71.67,81.96,105.0
80900,18155,64,76.33,73.92,113.0
80906,18155,64,110.47,109.0,136.0
80911,18155,64,1427.6399999999999,1478.3799999999999,1599.76
80919,2017,5,0.48,0.0,1.0
80922,18155,64,51.0,48.0,118.0
80932,18155,64,48.870000000000005,36.75,60.0
80933,18155,64,73.04,73.0,167.0
80934,18155,64,140.65,147.26,129.0
80942,18155,64,55.06999999999999,59.42,84.0
80943,14121,53,8.62,13.0,44.0
80945,18155,64,44.190000000000005,43.0,34.0
80948,12104,45,3.4,7.0,59.0
80950,18155,64,179.67,181.67000000000002,529.75
80952,10087,33,1.8600000000000003,5.0,36.0
80966,14121,42,29.429999999999996,17.84,10.0
80977,4034,11,9.559999999999999,1.0,5.0
80990,18155,64,156.11,161.50999999999996,234.0
80993,18155,64,59.21,49.0,129.0
80997,12103,48,7.79,6.0,80.0
81016,16138,59,92.52,103.83,243.75
81026,14120,50,15.17,10.0,49.0
81029,10085,50,23.23,2.0,33.0
81035,18155,64,259.48999999999995,270.92,201.0
81038,18155,64,10.159999999999998,7.5,36.0
81051,12104,33,67.83,57.0,8.0
81054,2017,10,42.51,32.0,1.0
81057,18155,64,119.5,121.5,146.25
81086,18155,64,146.17999999999998,140.42000000000002,179.0
81098,16137,62,23.419999999999998,19.0,15.0
81104,14121,43,84.06000000000002,81.83,33.0
81111,18155,64,633.0600000000001,644.15,775.83
81134,4035,14,0.81,0.0,3.0
81155,18155,64,50.97,46.92,74.0
81171,8069,33,2.8600000000000003,4.92,8.0
81183,18155,64,234.28,227.92000000000002,223.0
81191,18155,64,40.730000000000004,38.92,39.0
81205,10086,35,7.05,9.0,13.0
81213,18155,64,466.25,443.75,124.0
81227,18155,64,63.31,56.76,30.0
81240,18155,64,53.78,51.0,28.0
8125,4034,11,1.9,0.0,27.0
81265,8069,26,15.37,12.0,6.0
81280,18155,64,58.00000000000001,57.0,174.92000000000002
81284,10086,41,22.77,5.0,7.0
81300,18155,64,108.16000000000001,109.66,309.0
81302,18155,64,135.0,130.0,327.75
81308,2017,8,0.16,0.0,3.0
81312,14120,53,69.72,72.0,11.0
81321,2017,6,0.98,0.0,2.0
81344,18155,64,30.269999999999996,20.0,17.0
81352,18155,64,248.31,252.66,171.92000000000002
81372,18155,64,392.5,380.25,137.75
81406,18155,64,57.31000000000001,51.0,28.0
81411,18155,64,32.12,29.0,44.0
81434,18155,64,146.54,147.0,37.0
81442,18155,64,80.87,81.76,132.0
81448,18155,64,69.50999999999999,73.08,41.0
81456,18155,64,68.61,58.75,116.0
81459,2017,5,1.92,3.0,1.0
81475,14121,47,21.660000000000004,17.92,12.0
81478,18155,64,471.76000000000005,488.65999999999997,143.0
81492,18155,64,69.13,70.0,36.0
8150,2017,5,0.34,0.0,8.0
81500,18155,64,649.9,657.32,401.33
81502,18155,64,29.729999999999997,17.5,32.0
81515,18155,64,57.080000000000005,56.92,31.0
81524,18155,64,30.959999999999994,29.0,37.0
81525,2017,5,0.24,5.0,1.0
81530,16137,62,76.41,75.83,15.83
81535,18155,64,41.099999999999994,38.0,35.0
81540,18155,64,186.75,187.5,27.25
81546,18155,64,22.750000000000004,19.92,27.0
81551,18155,64,136.4,138.67000000000002,296.92
81553,2017,8,1.24,0.0,1.0
81558,18155,64,108.5,102.75,39.0
81566,14121,49,36.260000000000005,27.25,14.0
81568,18155,64,29.909999999999997,27.58,43.0
81574,18155,64,82.87,76.83,56.0
81590,4035,12,4.32,8.92,3.0
81595,16138,54,7.24,7.0,22.83
81603,8068,28,25.910000000000004,9.0,19.0
81604,16138,53,64.12,49.59,20.0
81606,2017,5,0.41,0.0,1.0
81631,6052,19,0.48000000000000004,0.0,5.0
81632,18155,64,274.97,268.58,310.92
81637,18155,64,80.26,74.5,21.0
81645,10087,36,2.62,5.0,35.0
81647,16137,62,16.810000000000002,10.0,121.0
81650,18155,64,59.169999999999995,44.83,43.0
81653,6052,25,2.87,5.0,6.0
81655,18155,64,272.95,310.0,54.0
81657,16137,62,18.75,13.0,77.0
81663,18155,64,365.52,405.83,92.0
81665,18155,64,197.14999999999998,201.92000000000002,108.0
81666,18155,64,112.25,108.5,145.0
81671,16138,59,3.47,2.0,45.0
81675,18155,64,68.5,66.75,138.0
81679,14121,41,75.47,86.84,34.0
81684,18155,64,98.25,103.0,119.0
81686,16137,62,37.64,36.0,14.0
81694,4035,8,4.22,2.0,2.0
81700,18155,64,49.830000000000005,46.68,115.0
81704,18155,64,80.08,81.0,112.0
81707,16137,63,16.71,26.0,41.0
81708,18155,64,127.89,115.0,129.0
81712,16138,56,7.96,6.0,19.0
81717,2017,12,1.2,0.0,1.0
81722,4034,11,15.75,14.0,5.0
81731,10085,38,14.7,10.0,17.0
81736,18155,64,199.79,192.92000000000002,79.75
81738,4035,14,3.09,17.0,11.0
81739,18155,64,703.0,715.99,1510.6599999999999
81746,4035,14,1.55,4.0,19.0
81747,18155,64,313.68999999999994,330.0,821.84
81750,4034,11,8.98,10.0,16.0
81756,18155,64,278.05,313.0,374.0
8176,16138,56,5.32,6.0,28.0
81764,18155,64,138.89,136.63,171.0
81767,18155,64,314.04999999999995,324.83,186.0
81772,18155,64,598.73,632.8799999999999,1217.0
81777,18155,64,120.60000000000001,133.0,66.0
81781,18155,64,611.71,627.0,586.0
81795,18155,64,66.45,68.0,356.75
81798,18155,64,76.99,76.84,83.0
81803,16138,54,71.53999999999999,75.75,71.25
81806,18155,64,651.2,656.76,904.59
81809,18155,64,232.75,230.5,202.5
81811,18155,64,256.88,270.49,246.82999999999998
81826,16138,59,33.68,27.0,47.0
81857,4034,17,8.39,11.0,2.0
81876,18155,64,445.5,443.75,567.5
81881,18155,64,55.080000000000005,56.67,40.0
81884,18155,64,488.75,492.25,250.75
81892,16138,58,234.29,239.0,330.83
81893,10085,47,29.11,30.0,6.0
81906,18155,64,730.5400000000001,719.83,744.8299999999999
81914,18155,64,305.11,355.17,481.67
81915,8068,31,12.940000000000001,10.0,9.0
81922,18155,64,107.39999999999999,108.0,214.0
81926,18155,64,80.94,85.0,23.0
81948,4035,12,0.68,1.67,2.0
81949,18155,64,710.0,678.0,244.0
81957,14121,45,39.25,42.5,39.0
81965,6051,32,8.44,3.0,5.0
81982,18155,64,63.93,69.0,25.0
81983,18155,64,54.35,49.0,74.92
81996,18155,64,42.46999999999999,43.34,97.92
82003,4034,23,1.0,0.0,15.0
82026,14119,61,2.7800000000000002,1.67,145.0
82031,18155,64,443.0799999999999,464.84000000000003,231.0
82033,8069,26,22.130000000000003,34.92,15.0
82037,2017,6,0.16,0.17,8.0
82040,18155,64,568.4300000000001,594.84,487.0
82045,16137,63,74.61999999999999,86.0,65.0
82046,8068,33,18.1,12.0,6.0
82048,18155,64,37.84,33.0,188.0
